customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15719377,747,France,Female,53,4,0.0,1,1,1,41333.22034024743,1
15654506,514,France,Male,32,8,0.0,2,1,0,95857.18,0
15771977,730,France,Female,39,1,99010.67,1,1,0,194945.8,0
15708710,517,Spain,Female,35,0,0.0,1,0,1,119256.3948651485,0
15726676,639,Spain,Female,30,5,0.0,2,0,1,97729.6722047182,0
15587421,673,Spain,Female,34,7,119560.59808607097,2,1,0,62714.44930899702,0
15726931,728,Spain,Male,39,7,60979.30268512519,2,0,0,93351.35154689806,1
15771086,517,France,Female,37,3,101384.51904884042,2,1,0,76615.9472395322,0
15756850,569,France,Male,36,1,0.0,2,0,0,78989.24964290898,0
15702741,601,France,Male,32,8,93012.89,1,1,0,86957.42,0
15679200,580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0
15594815,807,France,Male,35,3,174790.15,1,1,1,600.36,0
15635905,616,Spain,Female,32,6,0.0,2,1,1,43001.46,0
15777892,718,France,Female,36,3,102459.75402880272,1,1,1,89840.40798335361,0
15656176,524,France,Male,54,7,0.0,2,1,1,162565.25190181832,0
15811127,521,France,Male,35,6,96423.84,1,1,0,10488.44,0
15604482,850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0
15622911,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
15600974,552,France,Female,49,5,0.0,1,0,0,32755.877739003,1
15727868,716,France,Female,37,2,123724.99052482974,2,1,1,29452.939161601244,1
15627801,493,France,Male,34,3,161480.826980407,1,1,0,93327.00852533517,0
15773039,550,France,Male,37,3,0.0,1,1,1,179670.31,0
15755262,610,Germany,Female,39,3,92661.98608031735,1,0,0,186356.75540855728,1
15679531,618,France,Male,34,5,134954.53,1,1,1,151954.39,0
15684181,643,France,Male,45,5,0.0,1,1,0,142513.5,1
15612087,642,France,Female,41,3,127430.99193924108,1,0,1,149972.77816871472,0
15752047,692,Germany,Male,31,3,143204.10943663248,2,1,0,86371.06486168924,0
15624592,603,France,Male,31,8,0.0,2,1,1,169915.02,0
15573152,623,France,Male,42,9,0.0,2,0,0,115234.01840592932,0
15594917,676,France,Female,34,1,63095.01,1,1,1,40645.81,0
15785542,515,France,Female,28,4,102653.24923274746,2,0,0,49377.8948455104,0
15723488,628,France,Female,41,7,124538.56269846388,1,0,1,149810.1359527032,1
15680920,695,France,Male,46,7,49512.55,1,1,0,133007.34,0
15786308,734,France,Female,32,9,0.0,2,0,0,158717.69825404446,0
15659366,749,France,Female,40,1,102761.02439209784,2,1,0,65773.38423046107,1
15774854,602,France,Male,53,6,0.0,1,1,0,27429.137397472994,1
15725311,726,France,Female,31,9,114722.05,2,1,1,98178.57,0
15787155,521,France,Female,30,6,0.0,2,0,1,145924.11131315026,0
15727829,567,France,Male,42,2,0.0,2,1,1,167984.61,0
15733247,813,France,Male,32,10,41341.42661283654,1,1,0,6102.596807103156,0
15568748,670,France,Male,43,6,110862.64311851919,1,1,1,94755.44995589861,1
15699029,670,France,Male,37,4,170557.91,2,1,0,198252.88,0
15774393,694,France,Female,30,9,0.0,2,1,1,26960.31,0
15676895,568,Spain,Female,37,6,107888.98264865011,3,1,1,94080.59669643978,0
15637753,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
15605461,589,France,Female,33,3,141897.5396958426,1,1,0,50504.324113756964,0
15808473,673,France,Male,72,1,0.0,2,0,1,111981.19,0
15627000,608,France,Female,40,0,0.0,2,1,0,74037.0746326374,0
15787174,571,France,Female,36,1,0.0,2,0,1,125172.32902210364,0
15723886,733,France,Male,26,2,74415.69989288616,2,0,1,151958.64319218285,0
15704769,593,France,Male,67,5,104794.60695402166,2,0,1,63137.98589929737,0
15772896,758,Germany,Female,42,6,99195.62600479557,1,1,0,44819.83567409038,1
15711540,712,France,Female,29,2,0.0,1,1,1,144375.0,0
15764866,561,France,Female,38,2,75918.98475480019,2,1,0,59347.49890799131,1
15794056,663,France,Female,44,3,0.0,3,1,0,122531.01669178289,1
15795149,723,France,Male,29,2,66624.71213134492,2,0,1,161957.43126667954,0
15812009,662,France,Female,37,5,0.0,2,1,0,130588.5045481632,0
15651001,702,France,Female,38,5,123056.65504128857,1,1,0,159117.02638589783,0
15813844,699,France,Female,38,7,137083.42057983504,2,0,1,124953.7680210468,0
15596175,658,Germany,Male,67,6,128299.6301568876,1,1,1,81103.48026544016,1
15576269,523,Spain,Male,34,7,0.0,2,1,0,62030.06,0
15797219,634,France,Female,40,10,132183.537353886,1,1,0,119706.98649638615,1
15685500,777,Germany,Male,25,7,148648.64737460203,2,1,0,116239.3714391675,0
15599792,545,France,Female,26,1,0.0,2,1,1,199638.56,0
15657566,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0
15772423,750,Germany,Male,52,7,125323.5725154628,1,1,0,157770.27784006554,1
15628112,758,France,Female,33,6,100716.73676963452,1,0,0,145276.94375548625,0
15753754,608,France,Female,35,1,0.0,2,1,1,160927.21162099665,0
15793726,628,France,Male,72,1,0.0,2,0,1,83856.76448518301,0
15694717,515,Spain,Female,38,2,77459.47524676636,1,1,1,82704.35836888285,0
15665834,703,France,Female,30,7,0.0,1,0,0,146397.87954929774,0
15765297,726,France,Female,39,1,0.0,2,0,1,83608.58858120898,0
15636684,726,France,Male,33,10,0.0,2,1,1,194941.73889484946,0
15592979,688,France,Female,33,6,18964.313668425602,2,0,0,142142.9945672646,0
15750803,697,France,Male,31,6,110664.58281436199,1,1,1,35554.441834199715,0
15607178,839,Spain,Female,37,4,71381.0318678804,1,1,1,141506.5685070238,0
15713853,743,France,Male,40,9,105207.75589827738,2,1,1,110125.81977096848,0
15673481,693,Spain,Female,45,6,75474.90882911326,1,1,0,113282.92599140221,0
15686776,557,France,Female,32,6,184686.41,2,1,0,14956.44,0
15673693,687,France,Female,27,0,104541.16224311008,1,0,1,81146.56956070571,0
15700696,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0
15813163,536,France,Male,39,7,87023.19399751326,1,1,0,101848.63009726512,0
15653857,495,France,Male,35,2,0.0,2,1,1,167688.92633923786,0
15777076,651,France,Male,36,7,0.0,2,1,0,13898.31,0
15717398,607,Spain,Female,46,8,0.0,1,0,0,86964.68504481156,1
15799217,766,France,Female,34,7,32989.021092407296,1,1,0,171165.14201859565,0
15787071,650,France,Female,42,8,0.0,2,0,1,144408.2511280625,0
15619955,717,France,Male,34,4,124056.69112586517,2,1,0,113160.13943626318,0
15796505,764,Germany,Female,35,1,135577.6115549559,2,1,1,167350.6673785598,0
15725166,707,France,Male,30,8,0.0,2,1,0,33159.37,0
15800116,710,Spain,Male,28,2,134126.93110467194,1,0,1,123062.21485749212,0
15758685,732,France,Female,37,7,0.0,2,1,1,89847.2714330288,0
15694456,743,France,Female,61,3,0.0,1,1,1,26264.52295369839,1
15767339,738,France,Female,50,9,0.0,2,1,0,184880.9940265617,0
15683562,649,France,Male,34,7,45723.74292295991,1,0,1,170475.69282789258,0
15782210,714,France,Male,46,1,0.0,1,1,0,152167.79,1
15668893,774,France,Male,37,8,0.0,2,1,1,60561.85940081046,0
15669169,836,France,Female,28,10,0.0,2,1,1,56775.927358949964,0
15643024,512,Germany,Male,35,4,129261.69329772919,1,1,1,69342.36713679903,0
15699389,807,France,Male,42,7,118274.71,1,1,1,25885.72,0
15708608,799,France,Female,22,8,174185.98,2,0,1,192633.85,0
15626144,675,France,Male,40,7,113208.86,2,1,0,34577.36,0
15573112,609,France,Male,33,4,120729.4113685724,1,1,0,145089.2802008474,0
15790678,479,Spain,Male,32,8,132303.10353289483,1,1,0,88374.65960481457,0
15727556,736,France,Female,25,3,164829.09911973643,1,1,1,36058.10339681362,0
15697307,582,France,Female,31,9,0.0,2,1,0,97900.28335281396,0
15652266,626,France,Female,42,8,100397.23790983399,1,0,1,149976.57614779472,0
15607098,718,Spain,Male,40,5,137471.00835126135,2,1,0,170627.58478997543,0
15655774,583,France,Male,27,7,0.0,2,1,0,51285.49,0
15590241,735,Germany,Female,33,8,120177.10685216324,1,0,0,144496.2075548245,1
15785819,681,France,Male,38,3,0.0,2,1,1,112491.96,0
15723654,739,France,Female,27,2,115630.50809257696,1,1,0,71950.86915798408,0
15774510,706,France,Female,32,4,117204.15961188433,1,1,1,110128.76901105857,0
15684173,686,France,Female,43,7,0.0,2,1,0,78983.34178947184,1
15650068,546,France,Female,59,1,136804.17123298522,1,1,1,160345.18207748074,0
15811490,626,France,Male,34,6,0.0,2,1,1,103274.44473528942,0
15803976,698,France,Male,30,9,0.0,2,1,0,77805.94457438686,0
15682541,621,France,Female,36,6,130999.96230397321,1,0,0,75040.20303657065,0
15695699,687,France,Male,35,8,0.0,2,1,0,10334.05,0
15624188,712,France,Female,33,6,0.0,2,1,1,190686.16,0
15812191,553,France,Male,33,4,118082.89,1,0,0,94440.45,0
15636673,667,France,Male,31,1,119266.69,1,1,1,28257.63,0
15594898,728,France,Female,45,1,0.0,1,1,1,156270.17242543792,1
15660211,617,Spain,Female,35,7,150983.54235586798,2,1,0,41840.13113039451,0
15773972,623,France,Female,49,4,123337.30819269887,1,1,0,32493.020288062893,1
15746726,490,Spain,Male,31,8,93698.81024325434,1,1,0,57420.7810040642,0
15712287,678,France,Male,72,5,0.0,2,1,1,118080.48143650622,0
15702919,750,Germany,Male,31,7,67286.99134893672,1,1,0,133161.20389759954,0
15674398,644,France,Male,38,2,0.0,2,0,0,173956.97179814673,0
15797960,793,France,Female,58,0,125902.29778766337,1,1,0,182952.37097769923,0
15631868,756,France,Female,35,1,154102.3840115926,1,1,1,76087.65201975213,0
15581539,528,Spain,Male,36,4,0.0,2,0,0,41757.51095361083,0
15662736,559,France,Male,49,2,147069.78,1,1,0,120540.83,1
15666252,705,Spain,Female,40,9,0.0,2,1,1,33593.36698104246,0
15677512,628,France,Female,29,2,0.0,1,1,0,85153.67717124514,0
15626114,429,France,Male,24,4,95741.75,1,1,0,46170.75,0
15810834,534,France,Female,49,2,143987.35394213413,1,1,1,90449.39402525578,0
15678910,680,France,Female,30,8,141441.75,1,1,1,16278.97,0
15694408,747,France,Female,43,1,133800.77466957402,1,1,0,174021.21812305716,1
15585215,753,Spain,Male,32,5,0.0,2,0,0,44409.69758076698,0
15682757,734,France,Male,30,3,0.0,2,1,0,107640.25,0
15736601,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
15601848,594,France,Male,35,2,0.0,2,1,0,103480.69,0
15736008,649,Germany,Female,45,8,95596.63118142686,1,1,0,95599.47759161946,1
15669064,666,France,Female,35,0,122091.25947829933,1,1,1,170067.8670133185,0
15624528,651,France,Male,26,7,116943.04663456521,2,1,1,48921.539943572985,0
15598493,708,France,Male,51,7,0.0,2,0,1,56696.62322147411,0
15601274,652,Germany,Female,40,2,140982.73848266414,1,1,0,19863.82721629716,0
15702669,624,Germany,Male,45,2,135289.03941670453,2,0,1,124698.44477538033,0
15728669,591,Germany,Female,35,8,135399.44807660053,1,1,0,149417.90025585736,1
15742668,641,France,Female,37,6,104828.34516642096,1,1,0,17419.040822475763,0
15697441,519,France,Female,30,7,175459.81997578638,1,1,0,129612.76828894623,1
15740476,716,France,Female,31,2,104282.90403960292,2,0,1,173663.77354718445,0
15648064,649,France,Male,33,2,0.0,2,1,0,2010.98,0
15636624,753,Germany,Female,43,6,140995.09816896706,1,1,0,62029.314993498985,1
15807923,696,France,Female,40,10,122337.55802563674,1,1,0,53081.8052815567,1
15745844,671,France,Female,41,6,148057.00238525585,2,0,1,82512.60155111192,0
15786170,647,France,Male,33,4,113193.68641603818,1,0,0,155028.8563159147,0
15681081,547,France,Female,47,5,0.0,2,1,1,40705.70156543983,0
15684484,543,France,Male,22,8,0.0,2,0,0,127587.22,0
15785869,718,France,Female,25,7,0.0,2,1,0,30380.12,0
15763859,840,France,Female,43,7,0.0,2,1,0,90908.95,0
15658935,631,France,Female,33,9,125229.50477667582,2,1,0,51649.62315418114,0
15747358,640,Spain,Female,59,4,165876.35495614813,1,1,1,16125.927078318293,0
15735203,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
15576256,582,France,Male,39,5,0.0,2,1,1,129892.93,0
15659420,662,Germany,Male,32,3,104524.87131394891,2,1,1,42687.12765633857,0
15593365,750,France,Female,36,2,81052.22285367722,1,1,1,50789.27112237947,0
15777352,558,France,Female,32,7,161329.00430864032,1,1,0,55141.377922315805,0
15812007,645,France,Female,25,6,0.0,2,1,1,71626.1886791808,0
15625461,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
15739438,560,France,Male,32,0,0.0,2,1,0,89584.54409784437,0
15611759,812,France,Female,56,8,124859.9982794231,2,1,1,129025.66342776974,0
15661629,540,Germany,Female,38,8,131730.42110942688,1,1,0,175395.6564137879,1
15633950,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
15592386,560,France,Male,58,2,0.0,2,0,1,24831.960038456273,0
15803716,686,France,Female,27,3,0.0,2,0,1,180586.9196975007,0
15696674,627,Spain,Female,41,2,147844.3884031362,1,0,1,65661.98055790654,0
15706365,671,Germany,Male,49,9,100611.8749453976,1,1,1,167685.70906139098,0
15745088,468,France,Female,31,8,113093.73769459885,2,1,0,135181.78954016967,0
15676715,614,France,Female,69,9,0.0,2,1,1,181472.3316853013,0
15613085,622,France,Female,34,3,0.0,1,1,1,106223.0924248542,0
15633537,522,Germany,Male,42,9,90298.33932907184,2,1,0,120607.70094956293,0
15594720,484,Germany,Male,33,7,117764.62376828377,2,1,1,89542.83404131963,0
15684042,645,France,Female,36,2,12338.208135593828,2,0,1,94304.81744256077,0
15583303,593,France,Female,29,2,152265.43,1,1,0,34004.44,0
15611579,784,France,Female,42,3,149437.4042075856,1,1,1,47852.488607649066,0
15774696,669,Spain,Male,72,1,108061.20478874703,1,0,1,121838.39930715774,0
15694506,650,Germany,Female,30,1,125292.34097668424,2,1,1,131858.94652545828,0
15688074,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0
15759537,720,France,Male,35,7,84135.45673026376,2,1,1,40288.86457671353,0
15758449,769,France,Female,39,8,0.0,1,0,1,21016.0,0
